Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,4,6,21,6.8,234.12,116.4,71.48
2020,4,6,22,7.44,176.12,189.08,47.36
2020,4,6,23,25.96,122.36,138.48,18.52
2020,4,6,24,12.52,132.96,92.84,60.84
2020,4,7,1,27.32,127.04,133.36,133.04
2020,4,7,2,16.52,124.36,139.8,74.64
2020,4,7,3,18.72,156.32,150.96,9.88
2020,4,7,4,10.4,192.96,144.68,18
2020,4,7,5,6.32,126.96,105.32,5.12
2020,4,7,6,4.24,59.52,54.6,0.16
2020,4,7,7,8.64,5.92,12.72,0.76
2020,4,7,8,9.8,1.96,13.32,0.76
2020,4,7,9,3.2,0,8.52,0
2020,4,7,10,0.28,0,0.64,0
2020,4,7,11,0,0.24,0.48,0
2020,4,7,12,0,3.52,0,2.88
2020,4,7,13,0,3.8,6.24,1.52
2020,4,7,14,1.68,9,13.08,4
2020,4,7,15,1.76,12.08,20.28,5.96
2020,4,7,16,0.2,9.28,10.68,4.48
2020,4,7,17,0.12,9.32,8.64,10.96
2020,4,7,18,0.04,20.04,9.2,14.08
2020,4,7,19,0,30.84,2.12,17.16
2020,4,7,20,0,24.72,22.76,6.96
2020,4,7,21,3.52,102.6,6.76,29.04
2020,4,7,22,5.12,128.68,8.24,25.08
2020,4,7,23,1.2,40.36,20.2,12.6
2020,4,7,24,3.24,15.72,35.36,49.92
2020,4,8,1,7.72,19.36,32.16,38.56
2020,4,8,2,7.6,8.64,37.92,26.28
2020,4,8,3,9.12,2.28,37.8,7.84
2020,4,8,4,5.96,33.48,116.28,8.96
2020,4,8,5,5.4,11.04,173.44,4.52
2020,4,8,6,8.6,1.64,123.4,12.68
2020,4,8,7,9.08,0,151.36,0.48
2020,4,8,8,14.44,0,147.64,0
2020,4,8,9,20.52,13.36,193.16,21.72
2020,4,8,10,7.64,10.36,157.44,29.8
2020,4,8,11,5.52,10.68,102.04,48.28
2020,4,8,12,2.92,3.4,60.12,73.64
2020,4,8,13,0.76,10.12,18.36,61.6
2020,4,8,14,6.04,27.36,14.88,87.48
2020,4,8,15,9.08,16.88,11.04,93.52
2020,4,8,16,1.96,25.2,11.04,120.84
2020,4,8,17,1.16,46.04,14.36,146.52
2020,4,8,18,14.48,232.16,92.92,233.08
2020,4,8,19,11.32,181.2,66.36,255
2020,4,8,20,4.6,199.84,223.88,268.12
2020,4,8,21,10.04,147.8,303.56,269.88
2020,4,8,22,31.64,187.48,307.32,269.6
2020,4,8,23,42.44,260.56,299,274.92
2020,4,8,24,45.44,295.4,289.4,275.48
2020,4,9,1,33.2,299.4,322.6,275.88
2020,4,9,2,43.96,296.36,331.32,271.84
2020,4,9,3,46.96,301.56,325.8,269.48
2020,4,9,4,52.6,304.24,309.04,274.72
2020,4,9,5,55.76,302.24,302.96,279.12
2020,4,9,6,55.84,303.2,292.44,281.88
2020,4,9,7,54.8,310.52,244.12,282.24
2020,4,9,8,56.04,311.56,269.52,284.12
2020,4,9,9,55,311.68,231.48,284.8
2020,4,9,10,47.24,311.48,171.52,284.6
2020,4,9,11,46.08,314.08,183.24,284.16
2020,4,9,12,45.8,314.88,198.24,280.4
2020,4,9,13,41.56,302.64,198.48,276.36
2020,4,9,14,41.6,295.16,239.88,272.76
2020,4,9,15,46.16,279.4,262.72,263.12
2020,4,9,16,49.92,243.2,267.16,231.16
2020,4,9,17,49.76,213.16,232.44,199.44
2020,4,9,18,6.84,119.04,46.4,128.04
2020,4,9,19,6.4,98.88,52,105.72
2020,4,9,20,14.4,81.92,70.28,97.68
2020,4,9,21,25.12,95.68,51.4,121.2
2020,4,9,22,7.56,76.96,3.48,95.64
2020,4,9,23,14.88,70.96,23.04,60.68
2020,4,9,24,5.16,65.44,47.64,24.92
2020,4,10,1,0.44,50.64,50.56,32.08
2020,4,10,2,0.08,32.64,8.16,4.88
2020,4,10,3,0,20.44,0,0
2020,4,10,4,0,25.64,0,0
2020,4,10,5,0,22.6,0,0.08
2020,4,10,6,0,6,0,2
2020,4,10,7,0,0,0,0.64
2020,4,10,8,0,0,0,0.48
2020,4,10,9,0,0,1.32,0.12
2020,4,10,10,0,0,1.08,0
2020,4,10,11,0,0,0.04,0
2020,4,10,12,0.2,0,7.92,2.68
2020,4,10,13,0.32,0.32,20.56,11.48
2020,4,10,14,1.08,0.4,25.76,28.72
2020,4,10,15,1.2,1.6,36.6,32.56
2020,4,10,16,1.04,8.4,32.08,19.68
2020,4,10,17,1.4,7.6,26.76,24.4
2020,4,10,18,1,16.88,32.52,17.12
2020,4,10,19,0.44,5.8,20.2,4.44
2020,4,10,20,0.48,3.52,21.8,11.24
2020,4,10,21,0.08,19.12,8.68,11.64
2020,4,10,22,0.36,79.96,67.84,62.92
2020,4,10,23,0.72,125.76,124.68,114.84
2020,4,10,24,2.56,149.84,100.96,156.4
2020,4,11,1,0.56,127.04,85.68,200.2
2020,4,11,2,0.48,86.52,101.76,210.08
2020,4,11,3,1.2,70.52,77.04,207.2
2020,4,11,4,4.92,88.76,58.32,193
2020,4,11,5,5.2,119.52,21.96,114.8
2020,4,11,6,1,145.64,2.44,27.16
2020,4,11,7,3.32,100.96,0.8,6.24
2020,4,11,8,31.48,62.68,2.52,23.76
2020,4,11,9,45.72,99.52,183.64,0.28
2020,4,11,10,37.8,107.84,240.72,0.32
2020,4,11,11,55.64,171.04,324.92,56.64
2020,4,11,12,53.76,292.64,323.68,115.2
2020,4,11,13,54.24,296.64,330,213.68
2020,4,11,14,57.32,289.08,335.24,172.32
2020,4,11,15,53.96,275.56,331.56,234.2
2020,4,11,16,43.48,227.92,319.88,245.36
2020,4,11,17,29.72,169.96,291.32,147.88
2020,4,11,18,31.8,171.32,321.44,73.6
2020,4,11,19,30.72,93.28,301.48,37.48
2020,4,11,20,23.56,138.12,224.4,68.56
2020,4,11,21,26.08,122.92,207.48,59.64
2020,4,11,22,34,157.08,240.24,92.72
2020,4,11,23,54.36,177.4,255.36,174.16
2020,4,11,24,51.12,229.08,242.24,169.52
2020,4,12,1,42.48,250.4,209.76,193.12
2020,4,12,2,41.04,239.92,212.36,137.24
2020,4,12,3,40.28,224.84,176.72,111.12
2020,4,12,4,37.64,207.92,155.16,81.56
2020,4,12,5,24,219.72,155.52,60.88
2020,4,12,6,24.64,229.44,116.08,100.4
2020,4,12,7,23,225.08,114.36,165.28
2020,4,12,8,31.52,220.72,123.28,184.88
2020,4,12,9,36.16,176.92,90,110.28
2020,4,12,10,29.52,167.92,55.48,87.6
2020,4,12,11,13.96,136.64,33.52,45.84
2020,4,12,12,15.28,83.6,68.28,11.2
2020,4,12,13,19.2,76.36,72.88,23.04
2020,4,12,14,14.96,55.2,48.68,13.84
2020,4,12,15,10.6,41.68,40.8,0
2020,4,12,16,8.68,12.56,36.36,0.04
2020,4,12,17,5.68,2.08,28.44,0
2020,4,12,18,0,0,0,0
2020,4,12,19,0,18.08,0,6.56
2020,4,12,20,0,20.08,0,0
2020,4,12,21,0,29.28,0,0
2020,4,12,22,0,39.08,46.92,19.2
2020,4,12,23,0,50.04,76.68,0.68
2020,4,12,24,28.12,60.2,20.2,15.72
2020,4,13,1,48.6,36.64,22.4,22.48
2020,4,13,2,49.36,63.6,23.64,35.64
2020,4,13,3,42.68,77.72,20.84,1.08
2020,4,13,4,40,56.76,76.88,0
2020,4,13,5,42.92,43.56,115.4,0
2020,4,13,6,39,50.44,101.76,17.72
2020,4,13,7,28.72,53.68,58.88,22.6
2020,4,13,8,21.84,97.96,56.56,51.92
2020,4,13,9,19.88,133.16,32.84,73.08
2020,4,13,10,20.92,190.48,29.68,68.6
2020,4,13,11,9.68,165.96,26,77.48
2020,4,13,12,2.12,166.76,29.96,69.2
2020,4,13,13,3.16,156.8,25.96,63.48
2020,4,13,14,2.6,128.56,37.4,73.96
2020,4,13,15,5.68,104.6,46.12,94.8
2020,4,13,16,10.4,76.68,43.76,54.44
2020,4,13,17,10.96,77.24,47.96,57.36
2020,4,13,18,1.36,4.88,28.8,2.76
2020,4,13,19,1.44,8.08,21.92,0
2020,4,13,20,4.52,0,26.12,3.56
2020,4,13,21,7.44,5.36,46.68,13.68
2020,4,13,22,14.4,7.56,44.08,22.84
2020,4,13,23,24.64,27.08,24.52,12.48
2020,4,13,24,26.68,12.12,9.88,0.56
2020,4,14,1,32.68,5.56,13,0
2020,4,14,2,46.56,2.48,44,0.28
2020,4,14,3,34.36,0,37.72,12
2020,4,14,4,44.92,0,53.48,0
2020,4,14,5,31.72,0.2,71.56,0.48
2020,4,14,6,36.2,21.28,68.2,8.08
2020,4,14,7,34.52,33.16,31.08,17.88
2020,4,14,8,38.56,20.28,28.08,13.72
2020,4,14,9,27.72,16.56,21.76,4.44
2020,4,14,10,25.6,30.2,20.6,1.68
2020,4,14,11,18.72,40.56,4.64,2.32
2020,4,14,12,18.52,20.6,8.64,1.32
2020,4,14,13,6.4,15.2,7.72,0.4
2020,4,14,14,1.68,8,10.72,12.08
2020,4,14,15,1,10,13.96,5.88
2020,4,14,16,0.36,7.4,8.56,3.28
2020,4,14,17,1,13.24,13.6,0.64
2020,4,14,18,5.56,5.76,21.92,0.36
2020,4,14,19,7.76,34.56,14.2,2.6
2020,4,14,20,1.12,29,22.28,15.08
2020,4,14,21,0.92,93.04,26.92,55.32
2020,4,14,22,3.76,69.6,18,97.76
2020,4,14,23,1.92,92.16,6.16,109.08
2020,4,14,24,3.24,114.68,13.08,96.36
2020,4,15,1,10.16,154.08,8.04,121.64
2020,4,15,2,39.32,245.12,0.08,161.64
2020,4,15,3,30.04,250.72,16.48,189.72
2020,4,15,4,39.16,249.92,64.76,212.84
2020,4,15,5,46.96,237.28,135.24,232.96
2020,4,15,6,24.32,178,202.88,188.16
2020,4,15,7,12.04,149.48,113,187.56
2020,4,15,8,7.92,169.64,76.88,207.76
2020,4,15,9,13.16,167.44,62.68,164.12
2020,4,15,10,14.64,75.2,85.36,111.88
2020,4,15,11,25,142.64,105.08,131.56
2020,4,15,12,17.28,95.16,67.2,111.8
2020,4,15,13,8.04,63.56,76.52,55.92
2020,4,15,14,9.88,46.16,97.68,27
2020,4,15,15,21,34,110,26.2
2020,4,15,16,28.88,24.76,148.32,62.12
2020,4,15,17,27.24,20.12,143.28,52.04
2020,4,15,18,17.12,82.4,194.12,33.16
2020,4,15,19,19.6,62.88,193.64,55.88
2020,4,15,20,24.12,79.84,143.96,79.84
2020,4,15,21,29.8,155.24,140.72,156.52
2020,4,15,22,32.08,191.8,210.28,181.76
2020,4,15,23,18.36,179.36,257.84,181.24
2020,4,15,24,20.2,234.6,251.2,204.2
2020,4,16,1,35.6,260.92,232.88,187.56
2020,4,16,2,41.8,233.16,252.8,173.52
2020,4,16,3,42.96,222,273.28,217.08
2020,4,16,4,48.92,228.16,262.24,217.84
2020,4,16,5,49.12,208.56,278.68,218.12
2020,4,16,6,49.72,228.6,298.76,229.32
2020,4,16,7,54.88,207,286.16,247.16
2020,4,16,8,54.68,159.2,285.76,267.92
2020,4,16,9,49.04,174.08,253.08,174.76
2020,4,16,10,24.72,172.72,217.64,171.4
2020,4,16,11,29.52,188.24,211.48,149.6
2020,4,16,12,26.44,176.84,180.4,143.8
2020,4,16,13,29.88,178.6,155.96,130.28
2020,4,16,14,26.96,156.52,141.88,119.24
2020,4,16,15,19.88,135.8,162.04,151.88
2020,4,16,16,8.88,154.28,157.92,147.08
2020,4,16,17,7.16,72.08,141.44,89.76
2020,4,16,18,7,68.24,117.08,90.16
2020,4,16,19,5.64,52.64,136.2,61.2
2020,4,16,20,9.2,20.76,125.76,18.72
2020,4,16,21,11.08,54.44,260.92,8.68
2020,4,16,22,22.04,8,285.32,0.4
2020,4,16,23,27.2,1.92,285.16,3.6
2020,4,16,24,34.8,22.08,290.72,3.88
2020,4,17,1,37.64,39.8,297.2,31.44
2020,4,17,2,46.56,70.04,304.84,42.28
2020,4,17,3,49.4,87.44,306.08,52.32
2020,4,17,4,51.08,99.16,255.2,57.6
2020,4,17,5,32.96,139.16,302.16,118.32
2020,4,17,6,18.16,137.8,300.8,172.56
2020,4,17,7,9.92,145.16,287.48,125.88
2020,4,17,8,22.48,128.36,322.32,115.76
2020,4,17,9,32.76,47.28,316.28,51.96
2020,4,17,10,22.08,72.4,312.84,114
2020,4,17,11,21.32,100.92,321.48,122.84
2020,4,17,12,24.88,150.48,324.8,146.12
2020,4,17,13,38.92,149.72,325.28,153.28
2020,4,17,14,51.64,132.36,312,169.76
2020,4,17,15,59.04,148.52,245.64,187.04
2020,4,17,16,50.28,192.48,208.6,210.56
2020,4,17,17,39.84,182.52,210.84,185.68
2020,4,17,18,21.32,192.32,264.28,165.16
2020,4,17,19,34.44,171.12,330.04,175.48
2020,4,17,20,34.76,121.24,285.92,208.64
2020,4,17,21,43.8,226.32,227,198.64
2020,4,17,22,50.44,269.16,196.84,232.84
2020,4,17,23,49.52,252.6,125.16,240.96
2020,4,17,24,40.28,276.2,103.72,252
2020,4,18,1,40.28,271.92,92.6,211.76
2020,4,18,2,29.52,259.44,65.8,197.52
2020,4,18,3,22.24,264.44,60.36,199
2020,4,18,4,31.64,223.84,88.88,154.52
2020,4,18,5,26.16,163.32,109.56,114.36
2020,4,18,6,23.12,99.68,130.44,76.72
2020,4,18,7,21.6,76.08,87.64,27.04
2020,4,18,8,18.64,38.72,26.6,8.2
2020,4,18,9,23.84,26.48,32.44,0.48
2020,4,18,10,30.68,19.44,46.64,3.24
2020,4,18,11,18.4,44.48,85.24,2.56
2020,4,18,12,12.48,85.2,99.92,28.16
2020,4,18,13,14.24,58.12,165.32,27.48
2020,4,18,14,13.8,77.2,118.76,22.08
2020,4,18,15,7,33.96,140.08,24.52
2020,4,18,16,5.08,55.24,89.4,56.16
2020,4,18,17,2.72,103.72,41.12,152
2020,4,18,18,57.8,153.8,286.24,117.68
2020,4,18,19,21.72,118.12,313.8,178.8
2020,4,18,20,13.44,55.56,293.76,97.72
2020,4,18,21,42.36,44.72,260.56,236.72
2020,4,18,22,49.8,198.16,259.56,162.12
2020,4,18,23,56.84,314.88,291.88,267.44
2020,4,18,24,57.64,272.16,317.08,250.04
2020,4,19,1,56.12,288.68,322.4,281.8
2020,4,19,2,46.28,285.6,286.68,283.24
2020,4,19,3,51.36,311.48,305.52,285.16
2020,4,19,4,48.24,286.48,323.4,280.2
2020,4,19,5,52.8,263.68,323.92,252.84
2020,4,19,6,55.28,299.72,303.08,213.44
2020,4,19,7,53.56,285,241.92,202.52
2020,4,19,8,53.24,271,22.4,254.2
2020,4,19,9,4.36,178.44,4.64,220.6
2020,4,19,10,14.84,118.84,73.92,86.08
2020,4,19,11,15.28,51.36,79.2,37.4
2020,4,19,12,9.56,25.68,77.96,0.68
2020,4,19,13,4.36,36.08,65.84,0
2020,4,19,14,2.8,4.68,29.24,0
2020,4,19,15,3.84,2.24,13.36,3.72
2020,4,19,16,3.04,0,0,0
2020,4,19,17,0.68,0,0,0
2020,4,19,18,0.16,0,0,0
2020,4,19,19,0,0,18.04,0
2020,4,19,20,0,0,0,0
2020,4,19,21,0.24,0,38.88,0
2020,4,19,22,20.12,0,87.16,0
2020,4,19,23,14.48,0,128,0
2020,4,19,24,25,59.76,177.52,0
2020,4,20,1,38.52,141.48,208.8,0.08
2020,4,20,2,37.12,306.8,155.32,63.48
2020,4,20,3,23,303.4,114.2,155.52
2020,4,20,4,15.76,274.2,129.72,111.6
2020,4,20,5,19.16,272.68,107.04,118.4
2020,4,20,6,21.56,259.52,144.48,202
2020,4,20,7,7.48,263.96,197.6,207.64
2020,4,20,8,8.52,256.96,151.44,207.12
2020,4,20,9,4.2,229.96,103.52,157.88
2020,4,20,10,2.64,167.4,109.64,197.4
2020,4,20,11,2.2,161.32,93.8,174.24
2020,4,20,12,4.72,134.56,49.12,133.48
2020,4,20,13,5.24,123.64,51.24,178.72
2020,4,20,14,9,124.32,42.8,172.44
2020,4,20,15,6.52,103.8,74.4,163.32
2020,4,20,16,7.56,100.8,61.52,145.96
2020,4,20,17,9.24,82.08,16.88,170.28
2020,4,20,18,7.68,99.4,52.48,105.16
2020,4,20,19,14.48,70.16,47.16,95.56
2020,4,20,20,7.28,59.4,124.36,89.12
2020,4,20,21,14.08,47.72,54.2,105.88
2020,4,20,22,21.44,61.8,52.56,116.44
2020,4,20,23,20.4,65.24,74.44,80.28
2020,4,20,24,10,77.4,107.44,71.32
2020,4,21,1,4.96,66.2,72.88,79.28
2020,4,21,2,1.08,64.92,44.52,98.88
2020,4,21,3,0.08,96.8,21.6,48.4
2020,4,21,4,0.04,80.4,1.2,48.12
2020,4,21,5,0.68,115.44,0,21.76
2020,4,21,6,3.88,152.36,1.16,5.92
2020,4,21,7,5.4,106.12,4.96,3.8
2020,4,21,8,10.52,88.96,12.36,13.52
2020,4,21,9,5.68,14.48,4.76,0
2020,4,21,10,1.48,2,5.8,0.16
2020,4,21,11,1.4,0,9.8,0
2020,4,21,12,0.52,0.04,14.36,0
2020,4,21,13,0.36,0,19.16,0
2020,4,21,14,0.08,0,18.52,0
2020,4,21,15,0.24,0,14.04,0
2020,4,21,16,0.16,0,8.92,0
2020,4,21,17,0.08,0,3.04,0
2020,4,21,18,0,0,0.52,8.48
2020,4,21,19,0.16,2.96,1.48,13.56
2020,4,21,20,0.52,12.92,3.8,20.12
2020,4,21,21,0.52,41.08,4.64,20.12
2020,4,21,22,1.08,109.88,4.04,49.52
2020,4,21,23,2.96,176.84,19.44,75.36
2020,4,21,24,8.04,202.12,42.08,76.88
2020,4,22,1,3.16,219.6,30.36,163.84
2020,4,22,2,0.92,176.92,23,145.92
2020,4,22,3,7.16,162.56,10.48,121.48
2020,4,22,4,7.68,172.08,3.76,139.32
2020,4,22,5,4.6,154.52,5.04,168.48
2020,4,22,6,0.6,126.32,5.12,149.08
2020,4,22,7,0.92,118.32,2.6,136.64
2020,4,22,8,0.44,145.68,0.76,141.12
2020,4,22,9,0.28,69.8,0,60.56
2020,4,22,10,0,12.92,0.08,14.2
2020,4,22,11,0.68,1.88,0.4,0.32
2020,4,22,12,0.4,0.32,0.88,0.2
2020,4,22,13,0.2,0,3.68,0
2020,4,22,14,0.08,0,7.64,0
2020,4,22,15,0,0,6,0.36
2020,4,22,16,0,0,2.68,0.4
2020,4,22,17,0,0,0,0
2020,4,22,18,0.08,1.24,0,2.32
2020,4,22,19,0.6,5.56,0,16.92
2020,4,22,20,0.52,19.28,5.92,21.04
2020,4,22,21,0.68,19.36,22.44,31.68
2020,4,22,22,0.96,14.44,12.84,83.84
2020,4,22,23,2.68,121.92,4.12,118.88
2020,4,22,24,8.8,127.96,5.44,136.48
2020,4,23,1,31.12,109.28,13.44,124.8
2020,4,23,2,25.6,145.64,17.84,127.56
2020,4,23,3,17.2,144.64,16.08,125
2020,4,23,4,15.32,128.2,8.6,142.64
2020,4,23,5,21.36,67.52,2.4,136.92
2020,4,23,6,23.32,62.24,0.28,128.84
2020,4,23,7,17.48,95.56,0,151.64
2020,4,23,8,7.84,132.56,0,180
2020,4,23,9,1.84,93.92,0,80.04
2020,4,23,10,0,49.12,0,36.08
2020,4,23,11,0,35.6,0,16.4
2020,4,23,12,0,20.04,0,8.4
2020,4,23,13,0,9.36,0.28,7.84
2020,4,23,14,0,0.48,2,6.92
2020,4,23,15,0.2,0.08,0.64,7.52
2020,4,23,16,0.72,8.4,1,9.36
2020,4,23,17,0.44,7.48,1.12,9.8
2020,4,23,18,1.16,0,0.96,13.32
2020,4,23,19,1.8,2.76,1.4,7.68
2020,4,23,20,2.44,19.96,5.28,0.28
2020,4,23,21,2.32,85.92,22.52,75.28
2020,4,23,22,2.76,246.04,82.52,166.32
2020,4,23,23,5.6,292.88,160.24,207.4
2020,4,23,24,32.24,295.8,266.8,280.16
2020,4,24,1,11.96,252,206.04,276.32
2020,4,24,2,13.04,249.92,109.96,260.2
2020,4,24,3,19.56,239.92,95.36,228.68
2020,4,24,4,11.68,225.32,74.92,249.84
2020,4,24,5,8.64,185.44,93.68,234.84
2020,4,24,6,4.28,168.36,152.28,131.96
2020,4,24,7,6.8,158.92,165.2,129.12
2020,4,24,8,4.76,165.36,161.2,106.92
2020,4,24,9,17.04,167.96,120.88,47.56
2020,4,24,10,17.44,159.6,88.88,43.92
2020,4,24,11,11.84,139.04,69.96,28.72
2020,4,24,12,6.44,94.36,77.2,26.64
2020,4,24,13,2.04,91.2,52.8,42.4
2020,4,24,14,2.36,94.16,48.04,63.24
2020,4,24,15,2.88,84.28,46.32,81
2020,4,24,16,3.92,64.72,42.64,108.52
2020,4,24,17,7.44,58.76,24.88,118.92
2020,4,24,18,14,27.92,73.84,125.76
2020,4,24,19,23.24,50.56,96.48,97.84
2020,4,24,20,30,75.32,135.4,110.16
2020,4,24,21,36.12,79.52,223,143.48
2020,4,24,22,39.64,66.96,248.52,195.68
2020,4,24,23,34.12,42.32,275.2,162.64
2020,4,24,24,30,32.4,300.24,148.96
2020,4,25,1,25.48,47.4,293.48,129.48
2020,4,25,2,18.4,55.32,281.04,112.2
2020,4,25,3,14.88,58.16,274.08,97.6
2020,4,25,4,9.48,53.36,251.04,76.24
2020,4,25,5,7.16,51.84,225.8,57.08
2020,4,25,6,4.28,56.68,188.36,33.92
2020,4,25,7,2.8,52.52,160.16,27.72
2020,4,25,8,5.08,38.08,165.28,25.08
2020,4,25,9,7.92,6.68,153.08,6.52
2020,4,25,10,10.36,12.16,239.32,9.28
2020,4,25,11,4.76,22.32,274.56,33.72
2020,4,25,12,2.44,8.56,261.2,26.04
2020,4,25,13,1.88,13.44,240.08,27.6
2020,4,25,14,1.72,20.84,226.32,30.84
2020,4,25,15,1.84,15.92,247.2,35.04
2020,4,25,16,14.24,13.32,247.32,38.12
2020,4,25,17,28.04,75.72,256.44,73.4
2020,4,25,18,22.88,33.92,290.16,10.08
2020,4,25,19,11.88,29.76,245.84,34.16
2020,4,25,20,9.72,19.72,233.6,25.8
2020,4,25,21,27.24,19.8,210.44,30.36
2020,4,25,22,16.08,44.84,255.68,62.88
2020,4,25,23,13.4,7.92,292.32,50.16
2020,4,25,24,9.32,0,290.32,14.76
2020,4,26,1,9.8,0.8,264.08,18.76
2020,4,26,2,1.52,69,254.52,49.96
2020,4,26,3,5.88,192.72,267.24,92.16
2020,4,26,4,14.6,178.6,300.12,102.48
2020,4,26,5,13.36,167.16,323.8,127.88
2020,4,26,6,10.36,153.16,325.64,173.28
2020,4,26,7,7.64,123.52,329.28,172.32
2020,4,26,8,8.84,165,330.04,170.32
2020,4,26,9,8.4,197.04,325.92,115.24
2020,4,26,10,11.72,174.04,334,88.48
2020,4,26,11,19.44,116.8,335.04,52.52
2020,4,26,12,19.12,77,338.48,72.52
2020,4,26,13,19.04,67.24,332.56,40.36
2020,4,26,14,17.8,52.76,319.64,49.24
2020,4,26,15,17.32,60.6,311.64,82.08
2020,4,26,16,15.44,89.84,296.36,117.76
2020,4,26,17,12.96,103.64,285.4,168.4
2020,4,26,18,43.88,218.88,293.32,181.08
2020,4,26,19,39.2,235.04,286.4,202.52
2020,4,26,20,25.36,219.4,247.8,207.56
2020,4,26,21,36.72,259.16,284.36,231.16
2020,4,26,22,45.76,268.6,320.72,213.08
2020,4,26,23,49.84,263.36,338.56,255.28
2020,4,26,24,49.72,239,338.8,254.32
2020,4,27,1,50.88,237.76,338.32,236.68
2020,4,27,2,50.44,252.76,333.84,215
2020,4,27,3,34.92,254.52,338.04,209.84
2020,4,27,4,21.92,254.16,338.8,217.8
2020,4,27,5,16.48,257.08,338.8,211.92
2020,4,27,6,15.44,252.28,338.8,187.72
2020,4,27,7,11.48,255.92,338.8,171.88
2020,4,27,8,4.68,243.76,338.8,142.04
2020,4,27,9,1.88,160.76,338.8,80.72
2020,4,27,10,0.16,52.56,338.16,41.8
2020,4,27,11,0,17.4,272.8,27.4
2020,4,27,12,0,11.32,201.88,36.52
2020,4,27,13,0,20.2,116.24,34.36
2020,4,27,14,0,25.96,45.96,28.04
2020,4,27,15,0.24,5.36,13.92,14.36
2020,4,27,16,1.56,3.92,2.84,6.32
2020,4,27,17,1.76,21.56,3.24,11.44
2020,4,27,18,0.12,6.44,5.56,10.8
2020,4,27,19,0.24,34.08,1.16,0
2020,4,27,20,1.76,27.16,2,0
2020,4,27,21,0.52,0.32,0.08,0.28
2020,4,27,22,0.92,29.76,0.08,17.16
2020,4,27,23,2.88,11.36,0.48,6.6
2020,4,27,24,8.2,8.24,17.28,25.76
2020,4,28,1,13.24,33.32,21.72,81.12
2020,4,28,2,12.04,53.16,21.36,125.64
2020,4,28,3,13.48,57.12,32.48,113.64
2020,4,28,4,30.6,105.52,45.68,145
2020,4,28,5,33.92,156.04,54.72,177
2020,4,28,6,33,143.36,37.52,164.92
2020,4,28,7,18.6,166.6,17.44,156.84
2020,4,28,8,9.24,160.16,6.88,135.92
2020,4,28,9,9.08,84.92,8.88,60.96
2020,4,28,10,3.88,143.6,0.96,46.68
2020,4,28,11,0.08,193.56,0,58.2
2020,4,28,12,0,181.4,0,80.28
2020,4,28,13,0,113.04,0.64,69.16
2020,4,28,14,0,74.72,4.92,64.72
2020,4,28,15,0.12,51.88,4.56,57.84
2020,4,28,16,0.36,39.72,6.64,58.16
2020,4,28,17,0.24,18.92,6.68,62.92
2020,4,28,18,0,0.72,0.32,0
2020,4,28,19,0,0.76,0.04,0
2020,4,28,20,0,2.52,2.12,0
2020,4,28,21,0.4,4.52,0.84,0
2020,4,28,22,0.72,0.12,7.4,0
2020,4,28,23,0,0,13.52,0
2020,4,28,24,0,0,0,0
2020,4,29,1,0.24,0,0,0
2020,4,29,2,9.92,0,9.16,0
2020,4,29,3,15.16,0,5.44,0
2020,4,29,4,13.28,0,4.76,0
2020,4,29,5,8.8,67.52,11.84,0.04
2020,4,29,6,7.72,95.24,25.88,0.2
2020,4,29,7,3.92,119.28,28.72,0
2020,4,29,8,2.24,123.64,27.8,0.08
2020,4,29,9,8.56,86,3.68,5.08
2020,4,29,10,9.6,57.84,3.44,0
2020,4,29,11,7.56,18.88,14.84,0
2020,4,29,12,4.72,6.56,37.84,0
2020,4,29,13,6.4,1.16,66.04,0.16
2020,4,29,14,6.44,26.6,74.24,9.92
2020,4,29,15,6.36,65.04,109.8,23.64
2020,4,29,16,9.28,76.64,151.84,55.4
2020,4,29,17,11.56,70.16,151.44,87.32
2020,4,29,18,22.4,87.4,152.56,115.12
2020,4,29,19,21.52,93.2,116.84,121.56
2020,4,29,20,30.6,66.4,69.32,100.04
2020,4,29,21,27.04,136.92,61.48,155
2020,4,29,22,20.16,188.4,103.32,190
2020,4,29,23,10,240.76,157.08,224.28
2020,4,29,24,9.24,268.88,164.2,238.48
2020,4,30,1,5.12,278.52,126,205.96
2020,4,30,2,2.88,244.28,85.4,183.12
2020,4,30,3,3.04,216.12,33.96,116.64
2020,4,30,4,0.76,205.72,6.72,98.08
2020,4,30,5,0.52,225.76,1.48,93.64
2020,4,30,6,0.84,208.2,0.36,122.08
2020,4,30,7,0.44,181.36,0.12,153.72
2020,4,30,8,1.48,137.12,0.12,109.28
2020,4,30,9,1.52,67.76,0,42.36
2020,4,30,10,0.24,48.08,0,14.48
2020,4,30,11,0.28,13.12,0,0
2020,4,30,12,0.24,0.72,0,0.12
2020,4,30,13,0.04,1,0,2.2
2020,4,30,14,0,0.52,0,8.56
2020,4,30,15,0,0.08,0,8.72
2020,4,30,16,0,0.24,0,7.84
2020,4,30,17,0,0.6,0.16,6.88
2020,4,30,18,0,9.6,0.56,24.36
2020,4,30,19,0,5.48,4.28,16.4
2020,4,30,20,0.16,0.28,11.76,4.6
2020,4,30,21,0.36,0,1.64,1.44
2020,4,30,22,0.28,0,1.64,9.56
2020,4,30,23,0.44,0.04,2.48,11.92
2020,4,30,24,0.4,0,1.88,0
